timestamp,frequency,Simulation mode,Circuit.ieee123 ph:1 [kW],Circuit.ieee123 ph:1 [kvar]
2017-01-01,60.0,Snap,95535.60257289713,191591.63146983518
2017-01-01,60.0,Harmonic,95957.7484811834,192465.07630910663
2017-01-01,65.0,Harmonic,0.9860769024211916,2.1905215570729637
2017-01-01,69.99999999999999,Harmonic,0.9938072253997963,2.377516433438986
2017-01-01,74.99999999999999,Harmonic,1.0023746598076204,2.5692962215986714
2017-01-01,79.99999999999999,Harmonic,1.0118215419931929,2.7664057980261787
2017-01-01,84.99999999999997,Harmonic,1.0221920703006466,2.969424371108798
2017-01-01,89.99999999999997,Harmonic,1.0335328460573747,3.1789687076908737
2017-01-01,94.99999999999997,Harmonic,1.0458934483553164,3.395697023609822
2017-01-01,99.99999999999997,Harmonic,1.0593270391564653,3.620313566127766
2017-01-01,104.99999999999996,Harmonic,1.0738910028667,3.8535739379489415
2017-01-01,109.99999999999996,Harmonic,1.0896476235979926,4.096291214863596
2017-01-01,114.99999999999996,Harmonic,1.1066648073886673,4.349342928903979
2017-01-01,119.99999999999994,Harmonic,1.1250168611245777,4.613679016533929
2017-01-01,124.99999999999993,Harmonic,1.1447853415271019,4.890330854118738
2017-01-01,129.99999999999994,Harmonic,1.1660599850217872,5.180421509466879
2017-01-01,134.99999999999994,Harmonic,1.1889397410208578,5.485177404868691
2017-01-01,139.99999999999994,Harmonic,1.213533925557916,5.80594159299047
2017-01-01,144.99999999999991,Harmonic,1.2399635201028238,6.14418890331383
2017-01-01,149.99999999999991,Harmonic,1.2683626395210954,6.501543250701182
2017-01-01,154.99999999999994,Harmonic,1.2988802076546802,6.879797499688211
2017-01-01,159.99999999999991,Harmonic,1.3316818681455906,7.280936277037909
2017-01-01,164.9999999999999,Harmonic,1.3669521806476044,7.707162284969287
2017-01-01,169.99999999999991,Harmonic,1.4048971461934396,8.160926707392122
2017-01-01,174.99999999999991,Harmonic,1.445747122975263,8.644964472136648
2017-01-01,179.9999999999999,Harmonic,1.4897601960869649,9.16233525744503
2017-01-01,184.9999999999999,Harmonic,1.537226072757048,9.71647129994987
2017-01-01,189.9999999999999,Harmonic,1.5884705939564192,10.311233357152954
2017-01-01,194.9999999999999,Harmonic,1.6438609524877155,10.950976381816035
2017-01-01,199.9999999999999,Harmonic,1.703811740532458,11.64062691322877
2017-01-01,204.99999999999986,Harmonic,1.7687919777434238,12.385774612998231
2017-01-01,209.99999999999986,Harmonic,1.839333356325407,13.192781066112516
2017-01-01,214.9999999999999,Harmonic,1.9160400516649252,14.06890967505079
2017-01-01,219.99999999999986,Harmonic,1.9996006271251208,15.022481423950026
2017-01-01,224.99999999999983,Harmonic,2.0908027362288806,16.06306234406461
2017-01-01,229.99999999999986,Harmonic,2.190551392272802,17.201689558576987
2017-01-01,234.99999999999986,Harmonic,2.2998914676016406,18.451144104894453
2017-01-01,239.99999999999983,Harmonic,2.420034893758666,19.82628070324155
2017-01-01,244.99999999999983,Harmonic,2.552392976113245,21.344427335812288
2017-01-01,249.99999999999986,Harmonic,2.698614620251094,23.025871639868292
2017-01-01,254.99999999999983,Harmonic,2.8606319007217875,24.894455438794118
2017-01-01,259.99999999999983,Harmonic,3.040715140585058,26.978304140903884
2017-01-01,264.99999999999983,Harmonic,3.241540133603381,29.310723162630616
2017-01-01,269.9999999999998,Harmonic,3.466270443073796,31.931299910008
2017-01-01,274.99999999999983,Harmonic,3.7186578656561338,34.88725622618364
2017-01-01,279.99999999999983,Harmonic,4.003164301924934,38.23510262338213
2017-01-01,284.9999999999998,Harmonic,4.3251079581335,42.04264713069141
2017-01-01,289.99999999999983,Harmonic,4.690835865705125,46.39140570748916
2017-01-01,294.99999999999983,Harmonic,5.107921942837509,51.37943516832675
2017-01-01,299.9999999999998,Harmonic,5.585383934296381,57.124546590976706
2017-01-01,304.9999999999998,Harmonic,6.133900711470579,63.76772285021487
2017-01-01,309.9999999999998,Harmonic,6.765988824446625,71.47629715658886
2017-01-01,314.9999999999998,Harmonic,7.496056920998428,80.44595776279505
2017-01-01,319.9999999999998,Harmonic,8.340186702293044,90.8997674768961
2017-01-01,324.9999999999998,Harmonic,9.31537611552318,103.08092928475997
2017-01-01,329.9999999999998,Harmonic,10.437812777207828,117.23379409827669
2017-01-01,334.9999999999998,Harmonic,11.71953871863561,133.56469288301702
2017-01-01,339.9999999999998,Harmonic,13.162710149287056,152.17157488570518
2017-01-01,344.9999999999997,Harmonic,14.750809750207521,172.93234845573338
2017-01-01,349.9999999999997,Harmonic,16.437138753310727,195.35281771311855
2017-01-01,354.9999999999998,Harmonic,18.133288146241973,218.40453973844944
2017-01-01,359.9999999999997,Harmonic,19.703854518699575,240.43013977268933
2017-01-01,364.9999999999997,Harmonic,20.976038425418857,259.23010861443305
2017-01-01,369.9999999999998,Harmonic,21.769653016029864,272.414528267986
2017-01-01,374.9999999999997,Harmonic,21.94309142054123,277.9808205279177
2017-01-01,379.9999999999997,Harmonic,21.439530151751157,274.9297379898836
2017-01-01,384.9999999999997,Harmonic,20.312302250062313,263.6498430389669
2017-01-01,389.99999999999966,Harmonic,18.713013453728223,245.84082372699578
2017-01-01,394.9999999999997,Harmonic,16.84410016963902,223.96224243552012
2017-01-01,399.9999999999997,Harmonic,14.900451891539335,200.49588008865953
2017-01-01,404.99999999999966,Harmonic,13.029195009028044,177.39880779873104
2017-01-01,409.9999999999997,Harmonic,11.318413665874493,155.91268447347994
2017-01-01,414.9999999999997,Harmonic,9.806434781656748,136.64577530303615
2017-01-01,419.99999999999966,Harmonic,8.498247126347879,119.76331047618213
2017-01-01,424.99999999999966,Harmonic,7.380355479984544,105.17136153545049
2017-01-01,429.99999999999966,Harmonic,6.431139318304899,92.6506020885544
2017-01-01,434.99999999999966,Harmonic,5.626985611571208,81.93880213909537
2017-01-01,439.99999999999966,Harmonic,4.945441642267692,72.77553940502835
2017-01-01,444.99999999999966,Harmonic,4.366562715402832,64.9231729049583
2017-01-01,449.99999999999966,Harmonic,3.87327995376437,58.174409450935045
2017-01-01,454.99999999999966,Harmonic,3.4512900644792195,52.35296533496053
2017-01-01,459.99999999999966,Harmonic,3.088746299667398,47.31106489590694
2017-01-01,464.9999999999996,Harmonic,2.775894146029254,42.92577750651467
2017-01-01,469.9999999999996,Harmonic,2.5047195686639365,39.09519458279017
2017-01-01,474.99999999999966,Harmonic,2.2686372966651343,35.73489736526476
2017-01-01,479.9999999999996,Harmonic,2.0622267093267332,32.77488264163336
2017-01-01,484.9999999999996,Harmonic,1.8810135420149863,30.156972227770027
2017-01-01,489.99999999999966,Harmonic,1.7212920763242454,27.832671409079296
2017-01-01,494.99999999999955,Harmonic,1.579981403320675,25.7614167420472
2017-01-01,499.9999999999996,Harmonic,1.454509716457548,23.909151323200874
2017-01-01,504.99999999999966,Harmonic,1.3427212518360445,22.247168827541234
2017-01-01,509.99999999999955,Harmonic,1.2428014161357446,20.751176326244032
2017-01-01,514.9999999999997,Harmonic,1.153216435501799,19.400533564091194
2017-01-01,519.9999999999997,Harmonic,1.0726645987448138,18.17763456732351
2017-01-01,524.9999999999995,Harmonic,1.000036728609613,17.06740330436374
2017-01-01,529.9999999999997,Harmonic,0.9343840375661605,16.056881369806483
2017-01-01,534.9999999999997,Harmonic,0.8748918845371261,15.134889616301045
2017-01-01,539.9999999999995,Harmonic,0.8208582767167856,14.29174965958224
2017-01-01,544.9999999999997,Harmonic,0.771676182632679,13.51905366928268
2017-01-01,549.9999999999995,Harmonic,0.7268189261502449,12.809473432887811
2017-01-01,554.9999999999995,Harmonic,0.6858280854241955,12.156601512952957
2017-01-01,559.9999999999995,Harmonic,0.6483034179265552,11.554818423174815
2017-01-01,564.9999999999995,Harmonic,0.6138944526561986,10.999181381363599
