Timestamp,Load.611__C1__mag [kV],Load.611__C1__ang [Deg],Load.611__N1__mag [kV],Load.611__N1__ang [Deg],Load.634a__A1__mag [kV],Load.634a__A1__ang [Deg],Load.634a__N1__mag [kV],Load.634a__N1__ang [Deg],Load.634b__B1__mag [kV],Load.634b__B1__ang [Deg],Load.634b__N1__mag [kV],Load.634b__N1__ang [Deg],Load.634c__C1__mag [kV],Load.634c__C1__ang [Deg],Load.634c__N1__mag [kV],Load.634c__N1__ang [Deg],Load.645__B1__mag [kV],Load.645__B1__ang [Deg],Load.645__N1__mag [kV],Load.645__N1__ang [Deg],Load.646__B1__mag [kV],Load.646__B1__ang [Deg],Load.646__C1__mag [kV],Load.646__C1__ang [Deg],Load.652__A1__mag [kV],Load.652__A1__ang [Deg],Load.652__N1__mag [kV],Load.652__N1__ang [Deg],Load.670a__A1__mag [kV],Load.670a__A1__ang [Deg],Load.670a__N1__mag [kV],Load.670a__N1__ang [Deg],Load.670b__B1__mag [kV],Load.670b__B1__ang [Deg],Load.670b__N1__mag [kV],Load.670b__N1__ang [Deg],Load.670c__C1__mag [kV],Load.670c__C1__ang [Deg],Load.670c__N1__mag [kV],Load.670c__N1__ang [Deg],Load.671__A1__mag [kV],Load.671__A1__ang [Deg],Load.671__B1__mag [kV],Load.671__B1__ang [Deg],Load.671__C1__mag [kV],Load.671__C1__ang [Deg],Load.675a__A1__mag [kV],Load.675a__A1__ang [Deg],Load.675a__N1__mag [kV],Load.675a__N1__ang [Deg],Load.675b__B1__mag [kV],Load.675b__B1__ang [Deg],Load.675b__N1__mag [kV],Load.675b__N1__ang [Deg],Load.675c__C1__mag [kV],Load.675c__C1__ang [Deg],Load.675c__N1__mag [kV],Load.675c__N1__ang [Deg],Load.692__C1__mag [kV],Load.692__C1__ang [Deg],Load.692__A1__mag [kV],Load.692__A1__ang [Deg]
2020-01-01 07:00:00,2431.5450394780714,117.09493947807132,0.0,0.0,282.0094822489662,-2.009617751033846,0.0,0.0,283.16926278051017,-121.47013721948979,0.0,0.0,282.1569918333177,118.1928918333177,0.0,0.0,2470.783473211577,-121.2683267884231,0.0,0.0,2468.16307426439,-121.31652573560979,2470.7699742643904,118.53007426439021,2432.550607131353,-3.2228928686470124,0.0,0.0,2471.028995742873,-2.122904257127027,0.0,0.0,2490.750300853004,-121.30349914699646,0.0,0.0,2461.0539284557713,118.04602845577125,0.0,0.0,2444.3118801122496,-3.2659198877501723,2506.81088011225,-121.59531988775018,2435.03568011225,117.30318011224983,2436.246854223364,-3.4520457766357673,0.0,0.0,2511.409956097761,-121.7351439022389,0.0,0.0,2433.850781721643,117.27598172164322,0.0,0.0,2435.0356332363685,117.30323323636891,2444.3119332363685,-3.265966763631081
2020-01-01 07:15:00,2398.6933394780713,117.06383947807133,0.0,0.0,278.38648224896616,-2.063217751033846,0.0,0.0,283.2293627805102,-121.46813721948978,0.0,0.0,278.4712918333177,118.1692918333177,0.0,0.0,2471.288773211577,-121.2657267884231,0.0,0.0,2468.6764742643904,-121.31332573560978,2439.3219742643905,118.51477426439021,2401.1611071313528,-3.305492868647012,0.0,0.0,2439.9242957428733,-2.178004257127027,0.0,0.0,2491.3698008530037,-121.30199914699647,0.0,0.0,2429.0919284557713,118.02422845577125,0.0,0.0,2412.7541801122497,-3.348319887750179,2507.6857801122496,-121.59511988775017,2402.2693801122496,117.27328011224984,2404.4587542233644,-3.5365457766357675,0.0,0.0,2512.331656097761,-121.7365439022389,0.0,0.0,2400.9977817216436,117.24828172164322,0.0,0.0,2402.269433236369,117.27333323636891,2412.7542332363687,-3.3483667636310814
2020-01-01 07:30:00,2398.688539478071,117.06383947807133,0.0,0.0,278.38648224896616,-2.063217751033846,0.0,0.0,283.2294627805102,-121.46813721948978,0.0,0.0,278.4707918333177,118.1691918333177,0.0,0.0,2471.289473211577,-121.26562678842309,0.0,0.0,2468.6771742643905,-121.31332573560978,2439.3192742643905,118.51467426439021,2401.161407131353,-3.305492868647012,0.0,0.0,2439.924495742873,-2.178004257127027,0.0,0.0,2491.3704008530035,-121.30189914699646,0.0,0.0,2429.088528455771,118.02422845577125,0.0,0.0,2412.7544801122494,-3.3484198877501825,2507.6865801122494,-121.59501988775018,2402.26478011225,117.27328011224984,2404.4588542233646,-3.5365457766357675,0.0,0.0,2512.332556097761,-121.7365439022389,0.0,0.0,2400.9927817216435,117.24818172164322,0.0,0.0,2402.2647332363686,117.27323323636891,2412.7544332363686,-3.3483667636310814
2020-01-01 07:45:00,2409.088539478071,117.33853947807133,0.0,0.0,278.3853822489662,-1.803217751033846,0.0,0.0,282.2505627805102,-121.30493721948977,0.0,0.0,278.7708918333177,118.3585918333177,0.0,0.0,2460.683673211577,-121.12732678842309,0.0,0.0,2458.4226742643905,-121.16882573560979,2438.4895742643903,118.65807426439022,2404.9160071313527,-2.8799928686470126,0.0,0.0,2437.105395742873,-1.904004257127027,0.0,0.0,2478.7111008530037,-121.16569914699646,0.0,0.0,2431.274628455771,118.21822845577125,0.0,0.0,2415.01388011225,-2.9209198877501734,2494.0330801122495,-121.43471988775018,2411.32908011225,117.53998011224982,2408.261054223364,-3.0971457766357675,0.0,0.0,2498.4412560977607,-121.5688439022389,0.0,0.0,2410.7328817216435,117.50658172164322,0.0,0.0,2411.3290332363686,117.53993323636891,2415.0138332363686,-2.9209667636310814
2020-01-01 08:00:00,2409.073239478071,117.33833947807132,0.0,0.0,278.38488224896616,-1.803317751033846,0.0,0.0,282.2507627805102,-121.30493721948977,0.0,0.0,278.7695918333177,118.3584918333177,0.0,0.0,2460.685373211577,-121.12732678842309,0.0,0.0,2458.4243742643903,-121.16882573560979,2438.4812742643903,118.65797426439022,2404.912607131353,-2.880192868647012,0.0,0.0,2437.102995742873,-1.904104257127027,0.0,0.0,2478.7131008530037,-121.16569914699646,0.0,0.0,2431.264028455771,118.21812845577125,0.0,0.0,2415.0103801122495,-2.92111988775018,2494.0357801122495,-121.43461988775017,2411.3143801122496,117.53978011224982,2408.2568542233644,-3.0974457766357673,0.0,0.0,2498.444456097761,-121.56874390223891,0.0,0.0,2410.7174817216433,117.50638172164322,0.0,0.0,2411.314333236369,117.5398332363689,2415.0103332363688,-2.9211667636310814
2020-01-01 08:15:00,2409.073039478071,117.33833947807132,0.0,0.0,278.38488224896616,-1.803317751033846,0.0,0.0,282.2507627805102,-121.30493721948977,0.0,0.0,278.7695918333177,118.3584918333177,0.0,0.0,2460.685373211577,-121.12732678842309,0.0,0.0,2458.4243742643903,-121.16882573560979,2438.4812742643903,118.65797426439022,2404.912607131353,-2.880192868647012,0.0,0.0,2437.102995742873,-1.904104257127027,0.0,0.0,2478.7131008530037,-121.16569914699646,0.0,0.0,2431.2639284557713,118.21812845577125,0.0,0.0,2415.0103801122495,-2.92111988775018,2494.0358801122497,-121.43461988775017,2411.3141801122497,117.53978011224982,2408.2568542233644,-3.0974457766357673,0.0,0.0,2498.444456097761,-121.56874390223891,0.0,0.0,2410.7172817216433,117.50638172164322,0.0,0.0,2411.3142332363686,117.5398332363689,2415.0103332363688,-2.9211667636310814
2020-01-01 08:30:00,2422.2385394780713,117.48543947807133,0.0,0.0,279.27348224896616,-1.664017751033846,0.0,0.0,282.6511627805103,-121.21733721948978,0.0,0.0,279.8170918333177,118.4604918333177,0.0,0.0,2463.026573211577,-121.05372678842309,0.0,0.0,2460.9331742643903,-121.09222573560979,2445.7478742643902,118.73567426439021,2414.479907131353,-2.6533928686470123,0.0,0.0,2443.3426957428733,-1.7577042571270272,0.0,0.0,2480.0420008530036,-121.09289914699646,0.0,0.0,2440.1504284557714,118.32252845577125,0.0,0.0,2423.86438011225,-2.6934198877501814,2494.90958011225,-121.34881988775018,2423.7938801122496,117.68278011224982,2417.9164542233643,-2.863345776635767,0.0,0.0,2499.205756097761,-121.4789439022389,0.0,0.0,2423.5557817216436,117.64498172164322,0.0,0.0,2423.793933236369,117.68273323636892,2423.8643332363686,-2.6934667636310814
2020-01-01 08:45:00,2422.2476394780715,117.48563947807132,0.0,0.0,279.2735822489662,-1.6639177510338459,0.0,0.0,282.6509627805102,-121.21733721948978,0.0,0.0,279.8178918333177,118.46059183331771,0.0,0.0,2463.0254732115773,-121.0538267884231,0.0,0.0,2460.93217426439,-121.09222573560979,2445.75297426439,118.73577426439022,2414.479607131353,-2.6532928686470125,0.0,0.0,2443.342395742873,-1.757604257127027,0.0,0.0,2480.0409008530037,-121.09289914699646,0.0,0.0,2440.156828455771,118.32252845577125,0.0,0.0,2423.8640801122497,-2.693319887750178,2494.9081801122497,-121.34881988775018,2423.8026801122496,117.68288011224982,2417.9163542233646,-2.8632457766357673,0.0,0.0,2499.2040560977607,-121.4790439022389,0.0,0.0,2423.5650817216433,117.64508172164322,0.0,0.0,2423.802633236369,117.68293323636891,2423.864033236369,-2.693366763631081
2020-01-01 09:00:00,2422.2477394780713,117.48563947807132,0.0,0.0,279.2735822489662,-1.6639177510338459,0.0,0.0,282.6509627805102,-121.21733721948978,0.0,0.0,279.8178918333177,118.46059183331771,0.0,0.0,2463.0254732115773,-121.0538267884231,0.0,0.0,2460.93217426439,-121.09222573560979,2445.75297426439,118.73577426439022,2414.479507131353,-2.6532928686470125,0.0,0.0,2443.342395742873,-1.757604257127027,0.0,0.0,2480.0409008530037,-121.09289914699646,0.0,0.0,2440.156828455771,118.32252845577125,0.0,0.0,2423.8639801122495,-2.693319887750178,2494.9081801122497,-121.34881988775018,2423.80278011225,117.68288011224982,2417.9163542233646,-2.8632457766357673,0.0,0.0,2499.2040560977607,-121.4790439022389,0.0,0.0,2423.5651817216435,117.64508172164322,0.0,0.0,2423.8027332363686,117.68293323636891,2423.864033236369,-2.693366763631081
2020-01-01 09:15:00,2422.2477394780713,117.48563947807132,0.0,0.0,279.2735822489662,-1.6639177510338459,0.0,0.0,282.6509627805102,-121.21733721948978,0.0,0.0,279.8178918333177,118.46059183331771,0.0,0.0,2463.0254732115773,-121.0538267884231,0.0,0.0,2460.93217426439,-121.09222573560979,2445.75297426439,118.73577426439022,2414.479507131353,-2.6532928686470125,0.0,0.0,2443.342395742873,-1.757604257127027,0.0,0.0,2480.0409008530037,-121.09289914699646,0.0,0.0,2440.156828455771,118.32252845577125,0.0,0.0,2423.8639801122495,-2.693319887750178,2494.9081801122497,-121.34881988775018,2423.80278011225,117.68288011224982,2417.9163542233646,-2.8632457766357673,0.0,0.0,2499.2040560977607,-121.4790439022389,0.0,0.0,2423.5651817216435,117.64508172164322,0.0,0.0,2423.8027332363686,117.68293323636891,2423.864033236369,-2.693366763631081
